danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,num_positive,num_negative,num_neutral,positivity,negativity,neutrality,word_count,unique_word_count 
0.701,0.5,8,-8.82,1,0.0303,0.46,0,0.234,0.409,97.028,audio_features,30RZAuEkYeDXvy46Iv6l7E,spotify:track:30RZAuEkYeDXvy46Iv6l7E,https://api.spotify.com/v1/tracks/30RZAuEkYeDXvy46Iv6l7E,https://api.spotify.com/v1/audio-analysis/30RZAuEkYeDXvy46Iv6l7E,205400,4,Homesick,Kane Brown,6,17,26,0.12244897959183673,0.3469387755102041,0.5306122448979592,140,79
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,audio_features,4QIo4oxwzzafcBWkKjDpXY,spotify:track:4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,243725,4,xanny,Billie Eilish,0,8,34,0.0,0.19047619047619047,0.8095238095238095,119,87
0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,audio_features,0ecC8p17cDNlxHXkuYqeR6,spotify:track:0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6,183103,5,Surrender,Natalie Taylor,4,0,28,0.125,0.0,0.875,57,34
0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,audio_features,19kUPdKTp85q9RZNwaXM15,spotify:track:19kUPdKTp85q9RZNwaXM15,https://api.spotify.com/v1/tracks/19kUPdKTp85q9RZNwaXM15,https://api.spotify.com/v1/audio-analysis/19kUPdKTp85q9RZNwaXM15,192053,4,Good as You,Kane Brown,5,1,26,0.15625,0.03125,0.8125,145,66
0.692,0.443,1,-5.671,1,0.0386,0.214,0,0.06,0.363,127.899,audio_features,5FNS5Vj69AhRGJWjhrAd01,spotify:track:5FNS5Vj69AhRGJWjhrAd01,https://api.spotify.com/v1/tracks/5FNS5Vj69AhRGJWjhrAd01,https://api.spotify.com/v1/audio-analysis/5FNS5Vj69AhRGJWjhrAd01,178800,4,Slow Dance,AJ Mitchell,6,10,28,0.13636363636363635,0.22727272727272727,0.6363636363636364,198,70
0.671,0.243,4,-14.14,1,0.0607,0.772,0,0.113,0.358,110.051,audio_features,2c8WbESPtql9rRE2lB9Wwl,spotify:track:2c8WbESPtql9rRE2lB9Wwl,https://api.spotify.com/v1/tracks/2c8WbESPtql9rRE2lB9Wwl,https://api.spotify.com/v1/audio-analysis/2c8WbESPtql9rRE2lB9Wwl,171693,4,Heading South,Zach Bryan,3,10,15,0.10714285714285714,0.35714285714285715,0.5357142857142857,154,106
0.54,0.821,6,-3.789,1,0.0873,0.0397,0,0.423,0.685,148.798,audio_features,226le7T3p82reYWzsi9Hsz,spotify:track:226le7T3p82reYWzsi9Hsz,https://api.spotify.com/v1/tracks/226le7T3p82reYWzsi9Hsz,https://api.spotify.com/v1/audio-analysis/226le7T3p82reYWzsi9Hsz,180907,4,"1, 2 Many",Luke Combs,0,10,30,0.0,0.25,0.75,225,120
0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,audio_features,6suYoN4gFkanqOBn5yRnJC,spotify:track:6suYoN4gFkanqOBn5yRnJC,https://api.spotify.com/v1/tracks/6suYoN4gFkanqOBn5yRnJC,https://api.spotify.com/v1/audio-analysis/6suYoN4gFkanqOBn5yRnJC,329050,4,Boys Will Be Bugs,Cavetown,1,22,42,0.015384615384615385,0.3384615384615385,0.6461538461538462,280,128
0.737,0.482,1,-5.845,0,0.036,0.115,0,0.0873,0.26,97.469,audio_features,6ZxX2vmH5WLufcOqenLjfb,spotify:track:6ZxX2vmH5WLufcOqenLjfb,https://api.spotify.com/v1/tracks/6ZxX2vmH5WLufcOqenLjfb,https://api.spotify.com/v1/audio-analysis/6ZxX2vmH5WLufcOqenLjfb,221396,4,Trap House (feat. Shoreline Mafia),03 Greedo,3,26,32,0.04918032786885246,0.4262295081967213,0.5245901639344263,288,144
0.511,0.674,6,-4.992,1,0.026,0.0371,0,0.18,0.363,159.874,audio_features,21HxYsyuuXZNqB1Dme5PQN,spotify:track:21HxYsyuuXZNqB1Dme5PQN,https://api.spotify.com/v1/tracks/21HxYsyuuXZNqB1Dme5PQN,https://api.spotify.com/v1/audio-analysis/21HxYsyuuXZNqB1Dme5PQN,190249,4,Wildfire,Nate Smith,2,4,32,0.05263157894736842,0.10526315789473684,0.8421052631578947,144,80
0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,audio_features,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4,Never Really Over,Katy Perry,0,6,60,0.0,0.09090909090909091,0.9090909090909091,241,86
0.502,0.671,9,-5.158,0,0.293,0.147,0,0.211,0.584,153.864,audio_features,4XlyD28tQ6qdqNS2BkE1AF,spotify:track:4XlyD28tQ6qdqNS2BkE1AF,https://api.spotify.com/v1/tracks/4XlyD28tQ6qdqNS2BkE1AF,https://api.spotify.com/v1/audio-analysis/4XlyD28tQ6qdqNS2BkE1AF,176483,4,Ranada,YoungBoy Never Broke Again,8,17,27,0.15384615384615385,0.3269230769230769,0.5192307692307693,290,144
0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,audio_features,5qrSlOut2rNAWv3ubArkNy,spotify:track:5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/tracks/5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/audio-analysis/5qrSlOut2rNAWv3ubArkNy,196493,4,Be Alright,Dean Lewis,3,12,38,0.05660377358490566,0.22641509433962265,0.7169811320754716,192,113
0.739,0.682,2,-3.728,1,0.205,0.129,0,0.328,0.634,131.983,audio_features,6ERR6e7h6wCqGoz1TjiUJb,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,https://api.spotify.com/v1/tracks/6ERR6e7h6wCqGoz1TjiUJb,https://api.spotify.com/v1/audio-analysis/6ERR6e7h6wCqGoz1TjiUJb,199382,4,Knockin' Boots,Luke Bryan,3,1,45,0.061224489795918366,0.02040816326530612,0.9183673469387755,190,85
0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,audio_features,4vUmTMuQqjdnvlZmAH61Qk,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,204467,4,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,21,6,52,0.26582278481012656,0.0759493670886076,0.6582278481012658,324,185
0.683,0.42,5,-6.51,1,0.0542,0.0875,0,0.225,0.469,128.621,audio_features,1YlulsUKDduOmC7WxvXYPW,spotify:track:1YlulsUKDduOmC7WxvXYPW,https://api.spotify.com/v1/tracks/1YlulsUKDduOmC7WxvXYPW,https://api.spotify.com/v1/audio-analysis/1YlulsUKDduOmC7WxvXYPW,213507,4,Painkiller,Ruel,0,18,38,0.0,0.32142857142857145,0.6785714285714286,158,88
0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,audio_features,18PergoIrGmRyeYxnaXJN2,spotify:track:18PergoIrGmRyeYxnaXJN2,https://api.spotify.com/v1/tracks/18PergoIrGmRyeYxnaXJN2,https://api.spotify.com/v1/audio-analysis/18PergoIrGmRyeYxnaXJN2,189052,4,Kill This Love,BLACKPINK,10,11,45,0.15151515151515152,0.16666666666666666,0.6818181818181818,222,147
0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3,Arcade,Duncan Laurence,1,4,28,0.030303030303030304,0.12121212121212122,0.8484848484848485,139,66
0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993,audio_features,6QTPacyXkZWG9FMwq6L1hJ,spotify:track:6QTPacyXkZWG9FMwq6L1hJ,https://api.spotify.com/v1/tracks/6QTPacyXkZWG9FMwq6L1hJ,https://api.spotify.com/v1/audio-analysis/6QTPacyXkZWG9FMwq6L1hJ,223120,4,Love You For A Long Time,Maggie Rogers,17,1,38,0.30357142857142855,0.017857142857142856,0.6785714285714286,255,107
0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,audio_features,3Tc57t9l2O8FwQZtQOvPXK,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,179889,4,my strange addiction,Billie Eilish,6,19,24,0.12244897959183673,0.3877551020408163,0.4897959183673469,185,126
0.673,0.58,0,-6.029,0,0.0416,0.0692,8.52e-05,0.186,0.257,95.989,audio_features,4k3uABcX9iaGlt5pRJhumi,spotify:track:4k3uABcX9iaGlt5pRJhumi,https://api.spotify.com/v1/tracks/4k3uABcX9iaGlt5pRJhumi,https://api.spotify.com/v1/audio-analysis/4k3uABcX9iaGlt5pRJhumi,172916,4,stupid,Tate McRae,0,34,22,0.0,0.6071428571428571,0.39285714285714285,168,70
0.597,0.733,1,-6.017,1,0.41,0.134,0,0.159,0.639,171.016,audio_features,5z51HY4ei5QhTjcvwq5Msw,spotify:track:5z51HY4ei5QhTjcvwq5Msw,https://api.spotify.com/v1/tracks/5z51HY4ei5QhTjcvwq5Msw,https://api.spotify.com/v1/audio-analysis/5z51HY4ei5QhTjcvwq5Msw,214035,4,On Chill (feat. Jeremih),Wale,5,21,41,0.07462686567164178,0.31343283582089554,0.6119402985074627,263,151
0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,audio_features,6V7g6qM8wheMivMWrzbPTM,spotify:track:6V7g6qM8wheMivMWrzbPTM,https://api.spotify.com/v1/tracks/6V7g6qM8wheMivMWrzbPTM,https://api.spotify.com/v1/audio-analysis/6V7g6qM8wheMivMWrzbPTM,195637,4,Leave Me Alone,Flipp Dinero,7,49,33,0.07865168539325842,0.550561797752809,0.3707865168539326,246,112
0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,audio_features,4IO8X9W69dIQe0EC5ALXhq,spotify:track:4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/tracks/4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/audio-analysis/4IO8X9W69dIQe0EC5ALXhq,254723,4,Immortal,21 Savage,6,32,54,0.06521739130434782,0.34782608695652173,0.5869565217391305,475,335
0.478,0.732,4,-4.342,0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,audio_features,0tKl8ZVM6xJkhznvJAS3Nq,spotify:track:0tKl8ZVM6xJkhznvJAS3Nq,https://api.spotify.com/v1/tracks/0tKl8ZVM6xJkhznvJAS3Nq,https://api.spotify.com/v1/audio-analysis/0tKl8ZVM6xJkhznvJAS3Nq,259403,3,Ella,Junior H,0,7,27,0.0,0.20588235294117646,0.7941176470588235,183,119
0.77,0.576,8,-11.845,0,0.339,0.138,0,0.08,0.364,166.162,audio_features,40QrLHWdsxyXLAdjJG4Rxs,spotify:track:40QrLHWdsxyXLAdjJG4Rxs,https://api.spotify.com/v1/tracks/40QrLHWdsxyXLAdjJG4Rxs,https://api.spotify.com/v1/audio-analysis/40QrLHWdsxyXLAdjJG4Rxs,127200,4,Chosen 1,Polo G,3,15,15,0.09090909090909091,0.45454545454545453,0.45454545454545453,207,162
0.68,0.659,6,-7.186,1,0.151,0.229,0,0.474,0.75,98.877,audio_features,61bwFjzXGG1x2aZsANdLyl,spotify:track:61bwFjzXGG1x2aZsANdLyl,https://api.spotify.com/v1/tracks/61bwFjzXGG1x2aZsANdLyl,https://api.spotify.com/v1/audio-analysis/61bwFjzXGG1x2aZsANdLyl,114460,4,money machine,100 gecs,18,3,20,0.43902439024390244,0.07317073170731707,0.4878048780487805,199,71
0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4,Good as Hell,Lizzo,0,12,37,0.0,0.24489795918367346,0.7551020408163265,162,84
0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,audio_features,26wLOs3ZuHJa2Ihhx6QIE6,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,https://api.spotify.com/v1/tracks/26wLOs3ZuHJa2Ihhx6QIE6,https://api.spotify.com/v1/audio-analysis/26wLOs3ZuHJa2Ihhx6QIE6,204887,4,Teeth,5 Seconds of Summer,7,7,38,0.1346153846153846,0.1346153846153846,0.7307692307692307,214,75
0.752,0.712,4,-5.467,0,0.0474,0.256,0,0.136,0.588,139.999,audio_features,0LJDFZohBgWOMvXQw0cc9W,spotify:track:0LJDFZohBgWOMvXQw0cc9W,https://api.spotify.com/v1/tracks/0LJDFZohBgWOMvXQw0cc9W,https://api.spotify.com/v1/audio-analysis/0LJDFZohBgWOMvXQw0cc9W,207813,4,Cigarettes On Patios,BabyJake,0,8,47,0.0,0.14545454545454545,0.8545454545454545,198,79
0.518,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.854,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307,4,What A Time (feat. Niall Horan),Julia Michaels,0,6,42,0.0,0.125,0.875,152,65
0.737,0.597,7,-7.333,1,0.118,0.292,0,0.13,0.448,92.049,audio_features,5oady7OSE7dH7LHiqmb3Cr,spotify:track:5oady7OSE7dH7LHiqmb3Cr,https://api.spotify.com/v1/tracks/5oady7OSE7dH7LHiqmb3Cr,https://api.spotify.com/v1/audio-analysis/5oady7OSE7dH7LHiqmb3Cr,222987,4,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,4,12,42,0.06896551724137931,0.20689655172413793,0.7241379310344828,268,187
0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,audio_features,4R8BJggjosTswLxtkw8V7P,spotify:track:4R8BJggjosTswLxtkw8V7P,https://api.spotify.com/v1/tracks/4R8BJggjosTswLxtkw8V7P,https://api.spotify.com/v1/audio-analysis/4R8BJggjosTswLxtkw8V7P,309120,4,No Me Conoce - Remix,Jhay Cortez,0,11,39,0.0,0.22,0.78,273,140
0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,audio_features,5JiH89mHrv9oWHlD0T326z,spotify:track:5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/tracks/5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/audio-analysis/5JiH89mHrv9oWHlD0T326z,192080,4,To Be So Lonely,Harry Styles,3,22,10,0.08571428571428572,0.6285714285714286,0.2857142857142857,124,59
0.661,0.67,3,-5.58,1,0.0307,0.518,2.2e-06,0.13,0.357,139.852,audio_features,7cwKO3SvjCpTyLiIWfnxpx,spotify:track:7cwKO3SvjCpTyLiIWfnxpx,https://api.spotify.com/v1/tracks/7cwKO3SvjCpTyLiIWfnxpx,https://api.spotify.com/v1/audio-analysis/7cwKO3SvjCpTyLiIWfnxpx,206320,4,Things A Man Oughta Know,Lainey Wilson,6,8,20,0.17647058823529413,0.23529411764705882,0.5882352941176471,141,64
0.624,0.903,6,-3.046,1,0.0347,0.00824,0,0.309,0.724,116.99,audio_features,4lSfhHd5Knwl8yQw2cVjAD,spotify:track:4lSfhHd5Knwl8yQw2cVjAD,https://api.spotify.com/v1/tracks/4lSfhHd5Knwl8yQw2cVjAD,https://api.spotify.com/v1/audio-analysis/4lSfhHd5Knwl8yQw2cVjAD,211430,4,Why We Drink,Justin Moore,5,7,36,0.10416666666666667,0.14583333333333334,0.75,175,82
0.726,0.512,11,-4.667,1,0.0361,0.289,0,0.234,0.52,97.965,audio_features,7taeV6Kz3xIgjx5QR0eG8p,spotify:track:7taeV6Kz3xIgjx5QR0eG8p,https://api.spotify.com/v1/tracks/7taeV6Kz3xIgjx5QR0eG8p,https://api.spotify.com/v1/audio-analysis/7taeV6Kz3xIgjx5QR0eG8p,157147,4,La La Land,Bryce Vine,2,23,31,0.03571428571428571,0.4107142857142857,0.5535714285714286,238,119
0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,1M4qEo4HE3PRaCOM7EXNJq,spotify:track:1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/tracks/1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/audio-analysis/1M4qEo4HE3PRaCOM7EXNJq,207133,4,Adore You,Harry Styles,12,8,33,0.22641509433962265,0.1509433962264151,0.6226415094339622,169,60
0.676,0.536,2,-8.79,1,0.0432,0.403,3.37e-05,0.105,0.373,79.037,audio_features,58k32my5lKofeZRtIvBDg9,spotify:track:58k32my5lKofeZRtIvBDg9,https://api.spotify.com/v1/tracks/58k32my5lKofeZRtIvBDg9,https://api.spotify.com/v1/audio-analysis/58k32my5lKofeZRtIvBDg9,172672,4,HONEST,Baby Keem,13,9,22,0.29545454545454547,0.20454545454545456,0.5,184,91
0.627,0.446,2,-9.477,0,0.0332,0.308,0.00077,0.111,0.11,139.994,audio_features,2kAIpGWnlFLQh48iut6Zzq,spotify:track:2kAIpGWnlFLQh48iut6Zzq,https://api.spotify.com/v1/tracks/2kAIpGWnlFLQh48iut6Zzq,https://api.spotify.com/v1/audio-analysis/2kAIpGWnlFLQh48iut6Zzq,182080,4,Free Spirit,Khalid,10,7,20,0.2702702702702703,0.1891891891891892,0.5405405405405406,125,81
0.732,0.411,5,-10.449,1,0.0449,0.601,0.000201,0.111,0.22,126.009,audio_features,5BGVjoFtSSYov2pMpmo1La,spotify:track:5BGVjoFtSSYov2pMpmo1La,https://api.spotify.com/v1/tracks/5BGVjoFtSSYov2pMpmo1La,https://api.spotify.com/v1/audio-analysis/5BGVjoFtSSYov2pMpmo1La,166667,4,Piel de Seda,Esteban Gabriel,0,4,16,0.0,0.2,0.8,96,59
0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,audio_features,1TEL6MlSSVLSdhOSddidlJ,spotify:track:1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/tracks/1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/audio-analysis/1TEL6MlSSVLSdhOSddidlJ,171573,4,needy,Ariana Grande,5,12,17,0.14705882352941177,0.35294117647058826,0.5,151,79
0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,Señorita,Shawn Mendes,9,0,42,0.17647058823529413,0.0,0.8235294117647058,205,80
0.758,0.932,3,-2.809,1,0.0372,0.0558,0,0.097,0.592,125.993,audio_features,06LFFPPS7MylCZXps3cO4m,spotify:track:06LFFPPS7MylCZXps3cO4m,https://api.spotify.com/v1/tracks/06LFFPPS7MylCZXps3cO4m,https://api.spotify.com/v1/audio-analysis/06LFFPPS7MylCZXps3cO4m,214246,4,Who Shot Cupid?,Juice WRLD,17,14,24,0.3090909090909091,0.2545454545454545,0.43636363636363634,245,109
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4,Follow God,Kanye West,4,5,28,0.10810810810810811,0.13513513513513514,0.7567567567567568,183,131
0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,audio_features,07Oz5StQ7GRoygNLaXs2pd,spotify:track:07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,159011,4,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1,10,38,0.02040816326530612,0.20408163265306123,0.7755102040816326,180,89
0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,audio_features,6UnCGAEmrbGIOSmGRZQ1M2,spotify:track:6UnCGAEmrbGIOSmGRZQ1M2,https://api.spotify.com/v1/tracks/6UnCGAEmrbGIOSmGRZQ1M2,https://api.spotify.com/v1/audio-analysis/6UnCGAEmrbGIOSmGRZQ1M2,233880,4,Light On,Maggie Rogers,3,6,49,0.05172413793103448,0.10344827586206896,0.8448275862068966,197,77
0.728,0.701,1,-6.58,1,0.0406,0.0945,2.08e-05,0.181,0.413,137.97,audio_features,3CAqTfkRgmImhxYDjyL6S7,spotify:track:3CAqTfkRgmImhxYDjyL6S7,https://api.spotify.com/v1/tracks/3CAqTfkRgmImhxYDjyL6S7,https://api.spotify.com/v1/audio-analysis/3CAqTfkRgmImhxYDjyL6S7,151734,4,I Found You,Andy Grammer,3,11,27,0.07317073170731707,0.2682926829268293,0.6585365853658537,146,65
0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,audio_features,1170VohRSx6GwE6QDCHPPH,spotify:track:1170VohRSx6GwE6QDCHPPH,https://api.spotify.com/v1/tracks/1170VohRSx6GwE6QDCHPPH,https://api.spotify.com/v1/audio-analysis/1170VohRSx6GwE6QDCHPPH,282206,4,Kilby Girl,The Backseat Lovers,1,8,16,0.04,0.32,0.64,95,60
0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,audio_features,6w8pFOKn42O418qwcQElZ3,spotify:track:6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/tracks/6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/audio-analysis/6w8pFOKn42O418qwcQElZ3,240013,4,Waves,Dean Lewis,3,7,41,0.058823529411764705,0.13725490196078433,0.803921568627451,168,85
0.51,0.846,3,-4.595,1,0.0461,0.0101,0,0.208,0.475,139.927,audio_features,2fVHrSxsQbJUuj9MW9zG1e,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/tracks/2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/audio-analysis/2fVHrSxsQbJUuj9MW9zG1e,226733,4,Who Do You Love,The Chainsmokers,1,0,2,0.3333333333333333,0.0,0.6666666666666666,9,8
0.625,0.554,10,-5.531,1,0.0618,0.417,0,0.305,0.846,111.911,audio_features,2MeEuwplwbbjZ7hxRI6viw,spotify:track:2MeEuwplwbbjZ7hxRI6viw,https://api.spotify.com/v1/tracks/2MeEuwplwbbjZ7hxRI6viw,https://api.spotify.com/v1/audio-analysis/2MeEuwplwbbjZ7hxRI6viw,213254,4,El Güero (Feat. Marca MP),Grupo Firme,1,3,37,0.024390243902439025,0.07317073170731707,0.9024390243902439,207,156
0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4,Cruel Summer,Taylor Swift,3,21,36,0.05,0.35,0.6,238,119
0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,audio_features,2Ec33AVlkTTq8BHFgBTdQs,spotify:track:2Ec33AVlkTTq8BHFgBTdQs,https://api.spotify.com/v1/tracks/2Ec33AVlkTTq8BHFgBTdQs,https://api.spotify.com/v1/audio-analysis/2Ec33AVlkTTq8BHFgBTdQs,198913,4,Futsal Shuffle 2020,Lil Uzi Vert,10,28,53,0.10989010989010989,0.3076923076923077,0.5824175824175825,422,212
0.916,0.756,0,-7.653,1,0.188,0.0942,0,0.23,0.756,115.69,audio_features,7KVPsVMOK3NL7subwJ0dZj,spotify:track:7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/tracks/7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/audio-analysis/7KVPsVMOK3NL7subwJ0dZj,151539,4,Who You Foolin,Gunna,3,16,39,0.05172413793103448,0.27586206896551724,0.6724137931034483,227,149
0.674,0.425,1,-7.725,1,0.031,0.191,0,0.169,0.11,119.954,audio_features,1XsTcnVnJqjjXXLBRqXWmD,spotify:track:1XsTcnVnJqjjXXLBRqXWmD,https://api.spotify.com/v1/tracks/1XsTcnVnJqjjXXLBRqXWmD,https://api.spotify.com/v1/audio-analysis/1XsTcnVnJqjjXXLBRqXWmD,211499,4,Holler Boys,Upchurch,4,10,28,0.09523809523809523,0.23809523809523808,0.6666666666666666,156,89
0.826,0.615,1,-4.729,0,0.137,0.435,0.00631,0.334,0.841,102.999,audio_features,6vzLbfskWigBsCzNdB0kfE,spotify:track:6vzLbfskWigBsCzNdB0kfE,https://api.spotify.com/v1/tracks/6vzLbfskWigBsCzNdB0kfE,https://api.spotify.com/v1/audio-analysis/6vzLbfskWigBsCzNdB0kfE,175884,4,Boys Ain't Shit,SAYGRACE,9,8,27,0.20454545454545456,0.18181818181818182,0.6136363636363636,192,83
0.806,0.368,5,-12.745,0,0.868,0.363,0,0.11,0.457,81.034,audio_features,18wBygantQ9hYTzPgpSVTk,spotify:track:18wBygantQ9hYTzPgpSVTk,https://api.spotify.com/v1/tracks/18wBygantQ9hYTzPgpSVTk,https://api.spotify.com/v1/audio-analysis/18wBygantQ9hYTzPgpSVTk,142289,4,Blame on Me,J.I the Prince of N.Y,4,18,18,0.1,0.45,0.45,279,158
0.691,0.602,9,-6.807,0,0.209,0.123,0,0.0637,0.685,151.987,audio_features,5qDsijQM75KTdv3RtSPx91,spotify:track:5qDsijQM75KTdv3RtSPx91,https://api.spotify.com/v1/tracks/5qDsijQM75KTdv3RtSPx91,https://api.spotify.com/v1/audio-analysis/5qDsijQM75KTdv3RtSPx91,189480,4,Hold On,Lil Tjay,8,21,49,0.10256410256410256,0.2692307692307692,0.6282051282051282,392,208
