"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name","artist","num_positive","num_negative","num_neutral","positivity","negativity","neutrality","word_count","unique_word_count "
"0.744","0.804","1","-6.327","1","0.0677","0.0231","0","0.0494","0.426","104.823","audio_features","6De0lHrwBfPfrhorm9q1Xl","spotify:track:6De0lHrwBfPfrhorm9q1Xl","https://api.spotify.com/v1/tracks/6De0lHrwBfPfrhorm9q1Xl","https://api.spotify.com/v1/audio-analysis/6De0lHrwBfPfrhorm9q1Xl","205715","4","Me Reh?so","Danny Ocean","1","12","40","0.018867924528301886","0.22641509433962265","0.7547169811320755","311","136"
"0.552","0.731","7","-6.873","1","0.615","0.0536","0","0.258","0.632","174.516","audio_features","0y9uTzK9cNKSAEHnpeRG8C","spotify:track:0y9uTzK9cNKSAEHnpeRG8C","https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C","https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C","248613","4","DUCKWORTH.","Kendrick Lamar","6","18","74","0.061224489795918366","0.1836734693877551","0.7551020408163265","490","411"
"0.568","0.961","9","-2.182","1","0.065","0.00428","0","0.138","0.924","148.126","audio_features","3NyovXfcpc8PDWWKH7xEDs","spotify:track:3NyovXfcpc8PDWWKH7xEDs","https://api.spotify.com/v1/tracks/3NyovXfcpc8PDWWKH7xEDs","https://api.spotify.com/v1/audio-analysis/3NyovXfcpc8PDWWKH7xEDs","195173","4","S.O.S. (Sawed Off Shotgun)","The Glorious Sons","3","18","40","0.04918032786885246","0.29508196721311475","0.6557377049180327","198","72"
"0.511","0.622","2","-5.727","1","0.0242","0.0108","4.51e-06","0.127","0.425","99.934","audio_features","0DRvClQbN9znQ295sx76VC","spotify:track:0DRvClQbN9znQ295sx76VC","https://api.spotify.com/v1/tracks/0DRvClQbN9znQ295sx76VC","https://api.spotify.com/v1/audio-analysis/0DRvClQbN9znQ295sx76VC","196027","4","Dreams Tonite","Alvvays","0","4","38","0.0","0.09523809523809523","0.9047619047619048","159","70"
"0.719","0.469","0","-8.792","1","0.0533","0.0329","0","0.169","0.0851","120.085","audio_features","6oVxXO5oQ4pTpO8RSnkzvv","spotify:track:6oVxXO5oQ4pTpO8RSnkzvv","https://api.spotify.com/v1/tracks/6oVxXO5oQ4pTpO8RSnkzvv","https://api.spotify.com/v1/audio-analysis/6oVxXO5oQ4pTpO8RSnkzvv","230373","4","Dress","Taylor Swift","14","12","41","0.208955223880597","0.1791044776119403","0.6119402985074627","280","110"
"0.434","0.831","8","-4.774","1","0.0453","0.0651","0","0.119","0.596","156.034","audio_features","6CyJlVAEFlNdpggOLanytL","spotify:track:6CyJlVAEFlNdpggOLanytL","https://api.spotify.com/v1/tracks/6CyJlVAEFlNdpggOLanytL","https://api.spotify.com/v1/audio-analysis/6CyJlVAEFlNdpggOLanytL","185440","4","Hangin' On","Chris Young","2","1","41","0.045454545454545456","0.022727272727272728","0.9318181818181818","146","75"
"0.697","0.506","8","-4.863","1","0.0325","0.0792","0","0.0893","0.516","100.002","audio_features","34oB5r0lcN3fYWCs2uA1k5","spotify:track:34oB5r0lcN3fYWCs2uA1k5","https://api.spotify.com/v1/tracks/34oB5r0lcN3fYWCs2uA1k5","https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5","211364","4","The Cure","Lady Gaga","9","4","41","0.16666666666666666","0.07407407407407407","0.7592592592592593","160","63"
"0.499","0.654","6","-6.782","1","0.11","0.0734","0.000144","0.104","0.0464","169.839","audio_features","2Y0y4yxzNmKceQ0nBK2Qwj","spotify:track:2Y0y4yxzNmKceQ0nBK2Qwj","https://api.spotify.com/v1/tracks/2Y0y4yxzNmKceQ0nBK2Qwj","https://api.spotify.com/v1/audio-analysis/2Y0y4yxzNmKceQ0nBK2Qwj","298520","4","27","Machine Gun Kelly","5","13","35","0.09433962264150944","0.24528301886792453","0.660377358490566","214","139"
"0.614","0.682","11","-4.117","0","0.102","0.387","0","0.134","0.566","100.202","audio_features","2H881m3JRA8lpuuwaQL6zy","spotify:track:2H881m3JRA8lpuuwaQL6zy","https://api.spotify.com/v1/tracks/2H881m3JRA8lpuuwaQL6zy","https://api.spotify.com/v1/audio-analysis/2H881m3JRA8lpuuwaQL6zy","169853","4","No Fear","DeJ Loaf","2","4","37","0.046511627906976744","0.09302325581395349","0.8604651162790697","171","91"
"0.653","0.658","2","-6.428","1","0.0304","0.0215","1.66e-06","0.0939","0.219","99.99","audio_features","72jbDTw1piOOj770jWNeaG","spotify:track:72jbDTw1piOOj770jWNeaG","https://api.spotify.com/v1/tracks/72jbDTw1piOOj770jWNeaG","https://api.spotify.com/v1/audio-analysis/72jbDTw1piOOj770jWNeaG","221507","4","Paris","The Chainsmokers","1","2","60","0.015873015873015872","0.031746031746031744","0.9523809523809523","176","70"
"0.558","0.733","8","-6.65","1","0.0693","0.0334","0.00193","0.193","0.173","89.992","audio_features","2WWfjbHALIb3e7FMcj9mr4","spotify:track:2WWfjbHALIb3e7FMcj9mr4","https://api.spotify.com/v1/tracks/2WWfjbHALIb3e7FMcj9mr4","https://api.spotify.com/v1/audio-analysis/2WWfjbHALIb3e7FMcj9mr4","237140","4","Line Of Sight (feat. WYNNE & Mansionair)","ODESZA","3","0","38","0.07317073170731707","0.0","0.926829268292683","140","51"
"0.727","0.932","1","-4.931","1","0.16","0.098","0","0.211","0.662","114.032","audio_features","53xAT6jud1w0NqlBjSW4VB","spotify:track:53xAT6jud1w0NqlBjSW4VB","https://api.spotify.com/v1/tracks/53xAT6jud1w0NqlBjSW4VB","https://api.spotify.com/v1/audio-analysis/53xAT6jud1w0NqlBjSW4VB","190720","4","What's My Name","China Anne McClain","0","9","64","0.0","0.1232876712328767","0.8767123287671232","220","120"
"0.708","0.618","2","-4.424","1","0.0592","0.0204","6.81e-06","0.062","0.265","123.013","audio_features","4lnAN2S1fcI0SjxEbksZVr","spotify:track:4lnAN2S1fcI0SjxEbksZVr","https://api.spotify.com/v1/tracks/4lnAN2S1fcI0SjxEbksZVr","https://api.spotify.com/v1/audio-analysis/4lnAN2S1fcI0SjxEbksZVr","186113","4","Fetish (feat. Gucci Mane)","Selena Gomez","9","10","44","0.14285714285714285","0.15873015873015872","0.6984126984126984","199","92"
"0.518","0.575","5","-4.616","1","0.0302","0.0259","0","0.109","0.209","120.019","audio_features","5ELRkzdzz0HvGpMDlfZHkV","spotify:track:5ELRkzdzz0HvGpMDlfZHkV","https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV","https://api.spotify.com/v1/audio-analysis/5ELRkzdzz0HvGpMDlfZHkV","340707","4","Sign of the Times","Harry Styles","3","14","36","0.05660377358490566","0.2641509433962264","0.6792452830188679","191","73"
"0.736","0.866","11","-5.714","0","0.109","0.0612","0","0.0465","0.646","110.05","audio_features","2MZyHeZDXnvF6TWfCw18wB","spotify:track:2MZyHeZDXnvF6TWfCw18wB","https://api.spotify.com/v1/tracks/2MZyHeZDXnvF6TWfCw18wB","https://api.spotify.com/v1/audio-analysis/2MZyHeZDXnvF6TWfCw18wB","163104","4","Hate Goes On","Jelly Roll","1","28","36","0.015384615384615385","0.4307692307692308","0.5538461538461539","298","172"
"0.41","0.169","3","-11.422","1","0.0485","0.847","0.00327","0.117","0.208","89.494","audio_features","6SEolIp22t0DzeBfCBo3hr","spotify:track:6SEolIp22t0DzeBfCBo3hr","https://api.spotify.com/v1/tracks/6SEolIp22t0DzeBfCBo3hr","https://api.spotify.com/v1/audio-analysis/6SEolIp22t0DzeBfCBo3hr","311837","4","Vibin' Out","FKJ","10","5","25","0.25","0.125","0.625","149","82"
"0.715","0.742","0","-4.331","1","0.0347","0.052","2.47e-05","0.364","0.322","106.971","audio_features","4tERsdVCLtLtrGdFBf9DGC","spotify:track:4tERsdVCLtLtrGdFBf9DGC","https://api.spotify.com/v1/tracks/4tERsdVCLtLtrGdFBf9DGC","https://api.spotify.com/v1/audio-analysis/4tERsdVCLtLtrGdFBf9DGC","230880","4","New","Daya","2","18","53","0.0273972602739726","0.2465753424657534","0.726027397260274","221","73"
"0.718","0.583","7","-7.884","1","0.0288","0.623","0.000662","0.0612","0.422","119.97","audio_features","0oiCeOPwm4zhwfyIpAE37y","spotify:track:0oiCeOPwm4zhwfyIpAE37y","https://api.spotify.com/v1/tracks/0oiCeOPwm4zhwfyIpAE37y","https://api.spotify.com/v1/audio-analysis/0oiCeOPwm4zhwfyIpAE37y","212320","4","Love on the Weekend","John Mayer","14","2","19","0.4","0.05714285714285714","0.5428571428571428","121","94"
"0.758","0.559","8","-10.326","0","0.163","0.0504","0","0.172","0.345","112.938","audio_features","0T7GMqDSnmVEXUx5NIQfNn","spotify:track:0T7GMqDSnmVEXUx5NIQfNn","https://api.spotify.com/v1/tracks/0T7GMqDSnmVEXUx5NIQfNn","https://api.spotify.com/v1/audio-analysis/0T7GMqDSnmVEXUx5NIQfNn","218200","4","To The Top","Lil Baby","5","19","57","0.06172839506172839","0.2345679012345679","0.7037037037037037","297","179"
"0.683","0.53","5","-4.918","0","0.142","0.207","0","0.394","0.645","75.016","audio_features","7F9vK8hNFMml4GtHsaXui6","spotify:track:7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6","190428","4","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","0","20","34","0.0","0.37037037037037035","0.6296296296296297","178","82"
"0.59","0.572","4","-4.684","1","0.0266","0.843","0.229","0.33","0.924","89.721","audio_features","3jSc6a7N6L9RhAhxjh9VQP","spotify:track:3jSc6a7N6L9RhAhxjh9VQP","https://api.spotify.com/v1/tracks/3jSc6a7N6L9RhAhxjh9VQP","https://api.spotify.com/v1/audio-analysis/3jSc6a7N6L9RhAhxjh9VQP","200493","4","I Swear (To God)","Tyler Childers","2","7","39","0.041666666666666664","0.14583333333333334","0.8125","189","106"
"0.69","0.663","8","-5.248","0","0.0352","0.106","0","0.0659","0.285","122.041","audio_features","0Xm8tw6qikotb8FAOZ2ks7","spotify:track:0Xm8tw6qikotb8FAOZ2ks7","https://api.spotify.com/v1/tracks/0Xm8tw6qikotb8FAOZ2ks7","https://api.spotify.com/v1/audio-analysis/0Xm8tw6qikotb8FAOZ2ks7","213695","4","Guys My Age","Hey Violet","9","6","40","0.16363636363636364","0.10909090909090909","0.7272727272727273","210","86"
"0.722","0.821","2","-4.167","1","0.172","0.337","2.12e-05","0.15","0.659","73.015","audio_features","3vWxQ6wOfMr8zH1u7pVFI6","spotify:track:3vWxQ6wOfMr8zH1u7pVFI6","https://api.spotify.com/v1/tracks/3vWxQ6wOfMr8zH1u7pVFI6","https://api.spotify.com/v1/audio-analysis/3vWxQ6wOfMr8zH1u7pVFI6","245229","4","Bust Down","Trippie Redd","8","17","41","0.12121212121212122","0.25757575757575757","0.6212121212121212","347","130"
"0.515","0.948","0","-1.721","1","0.0438","0.0106","0","0.134","0.752","159.983","audio_features","3bDXhWsPiFTHtrsMg5faL2","spotify:track:3bDXhWsPiFTHtrsMg5faL2","https://api.spotify.com/v1/tracks/3bDXhWsPiFTHtrsMg5faL2","https://api.spotify.com/v1/audio-analysis/3bDXhWsPiFTHtrsMg5faL2","235266","4","What Makes You Country","Luke Bryan","1","7","39","0.02127659574468085","0.14893617021276595","0.8297872340425532","196","132"
"0.389","0.308","7","-14.46","0","0.0751","0.853","0.937","0.172","0.13","129.138","audio_features","1DehtVbbTjUQjxGaXd5PnH","spotify:track:1DehtVbbTjUQjxGaXd5PnH","https://api.spotify.com/v1/tracks/1DehtVbbTjUQjxGaXd5PnH","https://api.spotify.com/v1/audio-analysis/1DehtVbbTjUQjxGaXd5PnH","210308","4","Drifter","Hippie Sabotage","0","0","1","0.0","0.0","1.0","2","2"
"0.567","0.199","9","-9.601","1","0.101","0.905","0","0.131","0.329","83.827","audio_features","3PbV3ocgAp3Xn0omGFC0cG","spotify:track:3PbV3ocgAp3Xn0omGFC0cG","https://api.spotify.com/v1/tracks/3PbV3ocgAp3Xn0omGFC0cG","https://api.spotify.com/v1/audio-analysis/3PbV3ocgAp3Xn0omGFC0cG","135707","5","Untitled","Rex Orange County","2","7","8","0.11764705882352941","0.4117647058823529","0.47058823529411764","76","56"
"0.499","0.497","11","-7.811","1","0.0449","0.444","1.41e-06","0.108","0.235","149.278","audio_features","02Ey48n33H3erWJRZAtTFj","spotify:track:02Ey48n33H3erWJRZAtTFj","https://api.spotify.com/v1/tracks/02Ey48n33H3erWJRZAtTFj","https://api.spotify.com/v1/audio-analysis/02Ey48n33H3erWJRZAtTFj","230240","4","This One's for You","Luke Combs","4","2","36","0.09523809523809523","0.047619047619047616","0.8571428571428571","167","92"
"0.783","0.598","10","-10.59","1","0.292","0.328","0","0.118","0.452","97.011","audio_features","6aD0Es1eyfVqpYZKJm9WkC","spotify:track:6aD0Es1eyfVqpYZKJm9WkC","https://api.spotify.com/v1/tracks/6aD0Es1eyfVqpYZKJm9WkC","https://api.spotify.com/v1/audio-analysis/6aD0Es1eyfVqpYZKJm9WkC","160713","4","Asshole","Mike Sherm","3","28","14","0.06666666666666667","0.6222222222222222","0.3111111111111111","241","162"
"0.585","0.895","11","-3.663","0","0.136","0.0505","0.00423","0.32","0.181","119.904","audio_features","7Cq27Qc3WRyQ3ddwVslpVZ","spotify:track:7Cq27Qc3WRyQ3ddwVslpVZ","https://api.spotify.com/v1/tracks/7Cq27Qc3WRyQ3ddwVslpVZ","https://api.spotify.com/v1/audio-analysis/7Cq27Qc3WRyQ3ddwVslpVZ","193567","4","Heart Attack","Scarlxrd","3","25","30","0.05172413793103448","0.43103448275862066","0.5172413793103449","251","199"
"0.691","0.507","1","-11.035","0","0.0442","0.0273","0.000856","0.113","0.15","119.977","audio_features","08TvXzt1TIVVQyIoQphndN","spotify:track:08TvXzt1TIVVQyIoQphndN","https://api.spotify.com/v1/tracks/08TvXzt1TIVVQyIoQphndN","https://api.spotify.com/v1/audio-analysis/08TvXzt1TIVVQyIoQphndN","142056","4","Oxygen","BONES","0","8","18","0.0","0.3076923076923077","0.6923076923076923","101","93"
"0.825","0.652","1","-3.183","0","0.0802","0.581","0","0.0931","0.931","95.977","audio_features","0FE9t6xYkqWXU2ahLh6D8X","spotify:track:0FE9t6xYkqWXU2ahLh6D8X","https://api.spotify.com/v1/tracks/0FE9t6xYkqWXU2ahLh6D8X","https://api.spotify.com/v1/audio-analysis/0FE9t6xYkqWXU2ahLh6D8X","233713","4","Shape of You","Ed Sheeran","27","5","59","0.2967032967032967","0.054945054945054944","0.6483516483516484","298","118"
"0.635","0.324","6","-9.51","0","0.0769","0.165","4.18e-06","0.108","0.0741","117.863","audio_features","2HWelwHQS4EdRqIycZOc3O","spotify:track:2HWelwHQS4EdRqIycZOc3O","https://api.spotify.com/v1/tracks/2HWelwHQS4EdRqIycZOc3O","https://api.spotify.com/v1/audio-analysis/2HWelwHQS4EdRqIycZOc3O","309120","4","When We","Tank","8","31","27","0.12121212121212122","0.4696969696969697","0.4090909090909091","190","94"
"0.67","0.7","1","-7.893","1","0.196","0.576","5.34e-06","0.226","0.648","69.986","audio_features","4BHSjbYylfOH5WAGusDyni","spotify:track:4BHSjbYylfOH5WAGusDyni","https://api.spotify.com/v1/tracks/4BHSjbYylfOH5WAGusDyni","https://api.spotify.com/v1/audio-analysis/4BHSjbYylfOH5WAGusDyni","160293","4","YAH.","Kendrick Lamar","1","7","30","0.02631578947368421","0.18421052631578946","0.7894736842105263","160","114"
"0.607","0.536","10","-7.306","1","0.0305","0.386","0","0.102","0.434","147.986","audio_features","1DA7FEKgQeyRPtU44L5DOf","spotify:track:1DA7FEKgQeyRPtU44L5DOf","https://api.spotify.com/v1/tracks/1DA7FEKgQeyRPtU44L5DOf","https://api.spotify.com/v1/audio-analysis/1DA7FEKgQeyRPtU44L5DOf","226200","4","In Case You Didn't Know","Brett Young","0","6","38","0.0","0.13636363636363635","0.8636363636363636","144","76"
"0.594","0.481","4","-8.525","0","0.0353","0.629","0.0126","0.0939","0.0671","144.941","audio_features","6NOq79ynBpBi6BSJMdgReN","spotify:track:6NOq79ynBpBi6BSJMdgReN","https://api.spotify.com/v1/tracks/6NOq79ynBpBi6BSJMdgReN","https://api.spotify.com/v1/audio-analysis/6NOq79ynBpBi6BSJMdgReN","296267","4","Ocean Eyes - Astronomyy Remix","Billie Eilish","1","19","37","0.017543859649122806","0.3333333333333333","0.6491228070175439","144","47"
"0.541","0.695","2","-7.75","1","0.0456","0.0148","0.000114","0.137","0.318","115.122","audio_features","0OkMj0czyhrDCIhOSLFpHK","spotify:track:0OkMj0czyhrDCIhOSLFpHK","https://api.spotify.com/v1/tracks/0OkMj0czyhrDCIhOSLFpHK","https://api.spotify.com/v1/audio-analysis/0OkMj0czyhrDCIhOSLFpHK","211109","4","My Thoughts On You","The Band CAMINO","2","12","41","0.03636363636363636","0.21818181818181817","0.7454545454545455","207","97"
"0.49","0.753","6","-5.41","1","0.239","0.081","2.74e-06","0.268","0.325","156.241","audio_features","5oyCruHORvRI8UEh9xVyam","spotify:track:5oyCruHORvRI8UEh9xVyam","https://api.spotify.com/v1/tracks/5oyCruHORvRI8UEh9xVyam","https://api.spotify.com/v1/audio-analysis/5oyCruHORvRI8UEh9xVyam","217626","4","Horns","Bryce Fox","1","12","36","0.02040816326530612","0.24489795918367346","0.7346938775510204","151","78"
"0.263","0.307","3","-9.724","1","0.0295","0.71","7.48e-06","0.337","0.239","182.082","audio_features","5BpmwiKR6ns1EtfCQRpNUc","spotify:track:5BpmwiKR6ns1EtfCQRpNUc","https://api.spotify.com/v1/tracks/5BpmwiKR6ns1EtfCQRpNUc","https://api.spotify.com/v1/audio-analysis/5BpmwiKR6ns1EtfCQRpNUc","258025","3","Flicker","Niall Horan","0","1","41","0.0","0.023809523809523808","0.9761904761904762","125","65"
"0.64","0.722","9","-3.489","1","0.0351","0.0196","1.27e-05","0.128","0.317","119.916","audio_features","1scwknKtBQpreYy6MSoJqJ","spotify:track:1scwknKtBQpreYy6MSoJqJ","https://api.spotify.com/v1/tracks/1scwknKtBQpreYy6MSoJqJ","https://api.spotify.com/v1/audio-analysis/1scwknKtBQpreYy6MSoJqJ","242307","4","Favorite Liar","The Wrecks","3","19","41","0.047619047619047616","0.30158730158730157","0.6507936507936508","192","109"
"0.707","0.925","1","-3.067","1","0.0362","0.00215","3.62e-06","0.0617","0.583","110.012","audio_features","1igr912oduAmZQaoGhiADw","spotify:track:1igr912oduAmZQaoGhiADw","https://api.spotify.com/v1/tracks/1igr912oduAmZQaoGhiADw","https://api.spotify.com/v1/audio-analysis/1igr912oduAmZQaoGhiADw","227882","4","Riot","Hollywood Undead","3","38","24","0.046153846153846156","0.5846153846153846","0.36923076923076925","308","156"
"0.501","0.354","11","-13.031","0","0.177","0.354","2.66e-06","0.111","0.301","86.289","audio_features","0wf9rSX8ds3yEI2gf2QdPs","spotify:track:0wf9rSX8ds3yEI2gf2QdPs","https://api.spotify.com/v1/tracks/0wf9rSX8ds3yEI2gf2QdPs","https://api.spotify.com/v1/audio-analysis/0wf9rSX8ds3yEI2gf2QdPs","221573","4","Dreams","NF","6","7","57","0.08571428571428572","0.1","0.8142857142857143","308","172"
"0.791","0.513","10","-6.568","0","0.269","0.0235","2.83e-05","0.101","0.481","76.997","audio_features","1QgTBfRN5m81a5K01qens6","spotify:track:1QgTBfRN5m81a5K01qens6","https://api.spotify.com/v1/tracks/1QgTBfRN5m81a5K01qens6","https://api.spotify.com/v1/audio-analysis/1QgTBfRN5m81a5K01qens6","247347","4","444+222","Lil Uzi Vert","3","28","62","0.03225806451612903","0.3010752688172043","0.6666666666666666","389","134"
"0.544","0.771","9","-6.411","1","0.0469","7.26e-05","8.47e-06","0.101","0.357","158.274","audio_features","6pVVLXvKIzcOBj7uvoqU9g","spotify:track:6pVVLXvKIzcOBj7uvoqU9g","https://api.spotify.com/v1/tracks/6pVVLXvKIzcOBj7uvoqU9g","https://api.spotify.com/v1/audio-analysis/6pVVLXvKIzcOBj7uvoqU9g","128680","4","Honestly","Lil Peep","3","2","14","0.15789473684210525","0.10526315789473684","0.7368421052631579","85","45"
"0.775","0.867","5","-1.582","0","0.0414","0.0132","0.00684","0.278","0.869","96.038","audio_features","0atfY1ew83Ql9nNnJiD2t5","spotify:track:0atfY1ew83Ql9nNnJiD2t5","https://api.spotify.com/v1/tracks/0atfY1ew83Ql9nNnJiD2t5","https://api.spotify.com/v1/audio-analysis/0atfY1ew83Ql9nNnJiD2t5","265747","4","Bonita","J Balvin","5","8","46","0.0847457627118644","0.13559322033898305","0.7796610169491526","218","106"
"0.841","0.53","9","-11.467","1","0.205","0.551","0","0.119","0.686","114.028","audio_features","2wgDAPgBhFA7pnIbm0YOhP","spotify:track:2wgDAPgBhFA7pnIbm0YOhP","https://api.spotify.com/v1/tracks/2wgDAPgBhFA7pnIbm0YOhP","https://api.spotify.com/v1/audio-analysis/2wgDAPgBhFA7pnIbm0YOhP","412632","4","Me Mata","Bad Bunny","0","16","45","0.0","0.26229508196721313","0.7377049180327869","339","211"
"0.812","0.398","9","-9.832","0","0.105","0.453","5.4e-06","0.12","0.189","119.955","audio_features","3OuXuCuaZ889JdW2cX1dDw","spotify:track:3OuXuCuaZ889JdW2cX1dDw","https://api.spotify.com/v1/tracks/3OuXuCuaZ889JdW2cX1dDw","https://api.spotify.com/v1/audio-analysis/3OuXuCuaZ889JdW2cX1dDw","220000","4","Neither Do I","Stwo","13","2","30","0.28888888888888886","0.044444444444444446","0.6666666666666666","224","82"
"0.817","0.587","2","-6.502","1","0.108","0.052","0.00165","0.185","0.352","140.062","audio_features","2XaInsPPUkZRkY4uFJ3AHK","spotify:track:2XaInsPPUkZRkY4uFJ3AHK","https://api.spotify.com/v1/tracks/2XaInsPPUkZRkY4uFJ3AHK","https://api.spotify.com/v1/audio-analysis/2XaInsPPUkZRkY4uFJ3AHK","209143","4","Met Gala (feat. Offset)","Gucci Mane","10","24","76","0.09090909090909091","0.21818181818181817","0.6909090909090909","455","259"
"0.433","0.724","5","-6.126","0","0.0372","0.1","0","0.0918","0.689","174.006","audio_features","2LIh4uzqq9cXMPzzmcToHl","spotify:track:2LIh4uzqq9cXMPzzmcToHl","https://api.spotify.com/v1/tracks/2LIh4uzqq9cXMPzzmcToHl","https://api.spotify.com/v1/audio-analysis/2LIh4uzqq9cXMPzzmcToHl","268105","4","Lost on You","LP","2","27","26","0.03636363636363636","0.4909090909090909","0.4727272727272727","196","82"
"0.731","0.588","3","-5.217","1","0.0749","0.334","0","0.278","0.449","80.019","audio_features","7cWyFwAaxdK2HSRuiRkMjy","spotify:track:7cWyFwAaxdK2HSRuiRkMjy","https://api.spotify.com/v1/tracks/7cWyFwAaxdK2HSRuiRkMjy","https://api.spotify.com/v1/audio-analysis/7cWyFwAaxdK2HSRuiRkMjy","235720","4","Always Been You","Quinn XCII","0","3","46","0.0","0.061224489795918366","0.9387755102040817","174","79"
"0.576","0.782","6","-4.825","0","0.0296","0.00778","0","0.285","0.355","141.153","audio_features","0ADG9OgdVTL7fgREP75BrZ","spotify:track:0ADG9OgdVTL7fgREP75BrZ","https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ","https://api.spotify.com/v1/audio-analysis/0ADG9OgdVTL7fgREP75BrZ","224031","4","Ain't My Fault","Zara Larsson","6","12","58","0.07894736842105263","0.15789473684210525","0.7631578947368421","296","115"
"0.28","0.737","11","-3.938","1","0.0414","0.038","0","0.124","0.155","155.884","audio_features","2HFi7awvXr2IPFX1j2D9IA","spotify:track:2HFi7awvXr2IPFX1j2D9IA","https://api.spotify.com/v1/tracks/2HFi7awvXr2IPFX1j2D9IA","https://api.spotify.com/v1/audio-analysis/2HFi7awvXr2IPFX1j2D9IA","293331","3","Death Was Arrested","North Point Worship","15","14","10","0.38461538461538464","0.358974358974359","0.2564102564102564","191","87"
"0.612","0.725","7","-4.668","0","0.0653","0.00384","0","0.0473","0.386","91.059","audio_features","0ouGDyldWWfeqfTYxX1bTZ","spotify:track:0ouGDyldWWfeqfTYxX1bTZ","https://api.spotify.com/v1/tracks/0ouGDyldWWfeqfTYxX1bTZ","https://api.spotify.com/v1/audio-analysis/0ouGDyldWWfeqfTYxX1bTZ","266240","4","Come Hang Out","AJR","1","9","42","0.019230769230769232","0.17307692307692307","0.8076923076923077","248","84"
"0.509","0.482","7","-6.965","1","0.176","0.0186","0","0.238","0.301","101.042","audio_features","5h2nC1QYVpK0AJra70Ja3p","spotify:track:5h2nC1QYVpK0AJra70Ja3p","https://api.spotify.com/v1/tracks/5h2nC1QYVpK0AJra70Ja3p","https://api.spotify.com/v1/audio-analysis/5h2nC1QYVpK0AJra70Ja3p","211512","4","L.A.LOVE (la la) [feat. YG]","Fergie","6","8","87","0.0594059405940594","0.07920792079207921","0.8613861386138614","334","220"
"0.776","0.379","9","-9.351","0","0.331","0.213","0.00175","0.0969","0.346","82.531","audio_features","7uX3gufAoBVqKVoD3dBLLD","spotify:track:7uX3gufAoBVqKVoD3dBLLD","https://api.spotify.com/v1/tracks/7uX3gufAoBVqKVoD3dBLLD","https://api.spotify.com/v1/audio-analysis/7uX3gufAoBVqKVoD3dBLLD","179016","4","&burn (with Vince Staples)","Billie Eilish","1","12","35","0.020833333333333332","0.25","0.7291666666666666","198","103"
"0.451","0.876","10","-5.205","0","0.414","0.261","0","0.098","0.227","87.306","audio_features","68MTDH8Kk4jBEV1ah0n89s","spotify:track:68MTDH8Kk4jBEV1ah0n89s","https://api.spotify.com/v1/tracks/68MTDH8Kk4jBEV1ah0n89s","https://api.spotify.com/v1/audio-analysis/68MTDH8Kk4jBEV1ah0n89s","227176","5","EA (feat. 21 Savage)","Young Nudy","0","43","46","0.0","0.48314606741573035","0.5168539325842697","385","192"
"0.487","0.859","4","-4.403","1","0.0488","0.00204","0","0.322","0.377","148.037","audio_features","6viHvc13l9A6Ua6xugpeX6","spotify:track:6viHvc13l9A6Ua6xugpeX6","https://api.spotify.com/v1/tracks/6viHvc13l9A6Ua6xugpeX6","https://api.spotify.com/v1/audio-analysis/6viHvc13l9A6Ua6xugpeX6","228480","4","Last Shot","Kip Moore","0","5","25","0.0","0.16666666666666666","0.8333333333333334","187","81"
"0.552","0.497","5","-4.69","1","0.0323","0.272","0","0.144","0.363","114.843","audio_features","5APWbHdwUCA08ZLl0meDCh","spotify:track:5APWbHdwUCA08ZLl0meDCh","https://api.spotify.com/v1/tracks/5APWbHdwUCA08ZLl0meDCh","https://api.spotify.com/v1/audio-analysis/5APWbHdwUCA08ZLl0meDCh","206827","3","Worth It","Danielle Bradbery","3","5","19","0.1111111111111111","0.18518518518518517","0.7037037037037037","127","59"
"0.856","0.866","0","-3.494","1","0.159","0.228","0.00154","0.164","0.638","116.005","audio_features","1Bqg4yFeVDJxchh6MjkGKy","spotify:track:1Bqg4yFeVDJxchh6MjkGKy","https://api.spotify.com/v1/tracks/1Bqg4yFeVDJxchh6MjkGKy","https://api.spotify.com/v1/audio-analysis/1Bqg4yFeVDJxchh6MjkGKy","192001","4","Chambea","Bad Bunny","0","15","37","0.0","0.28846153846153844","0.7115384615384616","316","154"
