Date,Open,High,Low,Close,Adj Close,Volume
2003-10-01,597.612976,658.099976,597.612976,625.546021,625.527466,272920200
2003-11-01,624.268005,642.413025,598.742981,617.083984,617.065674,88029000
2003-12-01,617.257019,700.960022,617.257019,691.895020,691.874512,239483100
2004-01-01,691.375977,788.254028,687.997986,752.932007,752.909668,427160400
2004-02-01,748.484985,796.070007,725.223022,761.080994,761.058411,334106300
2004-03-01,760.895996,781.229980,700.176025,735.677002,735.655151,273775900
2004-04-01,735.677979,824.508972,729.770996,783.413025,783.389771,314061600
2004-05-01,785.403992,786.382019,665.958984,732.515991,732.494263,245085000
2004-06-01,731.512024,732.401001,683.922974,732.401001,732.379272,156253200
2004-07-01,728.223022,772.354004,722.747986,756.982971,756.960510,363083600
2004-08-01,755.138977,763.947021,728.349976,754.703979,754.681580,266243100
2004-09-01,755.961975,829.570984,755.945007,820.133972,820.109619,353385400
2004-10-01,820.692017,864.625000,820.518982,860.487000,860.461487,329605900
2004-11-01,860.653015,977.767029,857.570984,977.767029,977.738037,295670000
2004-12-01,977.831970,1007.494995,910.994019,1000.232971,1000.203247,327780700
2005-01-01,1000.554016,1049.126953,994.531006,1045.435059,1045.404053,346746200
2005-02-01,1046.103027,1109.479004,1034.146973,1073.828003,1073.796143,307713700
2005-03-01,1074.250000,1156.958984,1056.551025,1080.165039,1080.132935,498891000
2005-04-01,1081.521973,1121.461060,1011.375977,1029.613037,1029.582397,244985000
2005-05-01,1031.103027,1088.208984,1021.401001,1088.168945,1088.136597,183959900
2005-06-01,1087.558960,1148.797974,1079.135986,1122.375977,1122.342773,223449300
2005-07-01,1124.298950,1187.790039,1101.991943,1182.301025,1182.265869,292789200
2005-08-01,1180.485962,1195.550049,951.210022,1050.089966,1050.058716,357588500
2005-09-01,1028.822021,1106.813965,1008.393005,1079.275024,1079.242920,207278000
2005-10-01,1055.149048,1109.801025,1053.463989,1066.223999,1066.192383,184180500
2005-11-01,1072.883057,1096.640991,1012.481018,1096.640991,1096.608398,101723100
2005-12-01,1095.421997,1185.905029,1087.161987,1162.635010,1162.600464,176095400
2006-01-01,1161.977051,1268.631958,1161.301025,1232.321045,1232.284546,226526300
2006-02-01,1233.956055,1260.104004,1212.285034,1230.663940,1230.627441,227242200
2006-03-01,1222.807007,1339.819946,1222.208984,1322.973999,1322.934692,355745600
2006-04-01,1322.468018,1499.994019,1322.300049,1464.406006,1464.362549,346402200
2006-05-01,1468.291992,1553.488037,1272.255981,1329.995972,1329.956421,455202700
2006-06-01,1340.172974,1359.530029,1222.276001,1310.262939,1310.224121,193201400
2006-07-01,1310.578979,1355.185059,1277.603027,1351.649048,1351.608887,170011200
2006-08-01,1352.739990,1441.956055,1351.005005,1431.261963,1431.219482,241676600
2006-09-01,1431.542969,1534.614990,1417.239014,1534.614990,1534.569458,239099200
2006-10-01,1531.984009,1588.531006,1515.463989,1582.625977,1582.579102,241042700
2006-11-01,1582.698975,1738.406006,1576.435059,1718.961060,1718.910034,363374800
2006-12-01,1720.152954,1814.256958,1719.342041,1805.522949,1805.469360,431415400
2007-01-01,1813.449951,1843.348999,1627.761963,1757.258057,1757.205933,501642800
2007-02-01,1765.866943,1824.991943,1664.203979,1740.970947,1740.919312,482985200
2007-03-01,1752.114014,1833.415039,1692.218018,1830.923950,1830.869629,445107500
2007-04-01,1837.181030,2021.010010,1837.181030,1999.166992,1999.107666,486833700
2007-05-01,1995.166992,2111.826904,1987.885010,2084.323975,2084.262207,550720100
2007-06-01,2100.684082,2167.450928,2045.577026,2139.278076,2139.214600,517207000
2007-07-01,2140.622070,2405.962891,2140.622070,2348.673096,2348.603271,376941900
2007-08-01,2318.698975,2322.797119,1863.364990,2194.339111,2194.273926,550133600
2007-09-01,2194.426025,2385.235107,2192.789063,2359.206055,2359.135986,891354100
2007-10-01,2366.614990,2689.916016,2366.614990,2643.487061,2643.408447,876734500
2007-11-01,2692.510986,2737.812988,2526.949951,2688.332031,2688.252197,800087800
2007-12-01,2703.716064,2818.534912,2629.073975,2745.825928,2745.744385,480196800
2008-01-01,2739.585938,2838.476074,2229.819092,2627.250977,2627.172852,651196000
2008-02-01,2657.159912,2773.434082,2573.406982,2721.944092,2721.863281,592475700
2008-03-01,2651.875977,2689.659912,2239.728027,2447.299072,2447.226563,433278800
2008-04-01,2463.740967,2465.822021,2167.645996,2304.516113,2304.447510,514830400
2008-05-01,2333.559082,2516.262939,2322.193115,2444.349121,2444.276611,627415600
2008-06-01,2447.632080,2461.051025,2316.429932,2349.104980,2349.035156,460755400
2008-07-01,2361.478027,2394.170898,2129.400879,2304.508057,2304.439453,434750800
2008-08-01,2283.017090,2283.017090,2035.590942,2165.943115,2165.878906,332844400
2008-09-01,2157.022949,2168.801025,1592.243042,1832.506958,1832.452515,476944500
2008-10-01,1766.935059,1766.935059,1089.339966,1256.703979,1256.666626,348218600
2008-11-01,1281.508057,1430.717041,1102.673950,1241.541016,1241.504150,431840400
2008-12-01,1240.848999,1376.100952,1177.857056,1355.407959,1355.367798,319868900
2009-01-01,1377.449951,1472.459961,1307.527954,1332.666992,1332.627441,292053200
2009-02-01,1330.015015,1360.943970,1281.074951,1285.475952,1285.437744,328752000
2009-03-01,1285.475952,1467.524048,1244.868042,1434.073975,1434.031372,310209300
2009-04-01,1434.073975,1728.066040,1434.073975,1722.765991,1722.714844,1773498600
2009-05-01,1722.765991,1941.786987,1701.994019,1916.831055,1916.774170,2725548000
2009-06-01,1917.453003,2116.166016,1888.821045,2026.780029,2026.719849,1661741400
2009-07-01,2026.884033,2332.762939,1992.379028,2323.236084,2323.166992,1109168400
2009-08-01,2323.854004,2411.898926,2271.208984,2341.537109,2341.467529,1728505400
2009-09-01,2341.434082,2482.850098,2272.763916,2467.591064,2467.517822,683017700
2009-10-01,2467.903076,2559.669922,2235.386963,2367.700928,2367.630615,889779700
2009-11-01,2365.648926,2494.824951,2294.555908,2415.836914,2415.765137,988574900
2009-12-01,2416.041992,2542.503906,2412.997070,2534.355957,2534.280762,599642500
2010-01-01,2533.947998,2689.774902,2532.895996,2610.795898,2610.718506,826873200
2010-02-01,2610.593018,2613.673096,2431.837891,2549.032959,2548.957275,584751200
2010-03-01,2548.831055,2818.940918,2545.893066,2777.301025,2777.218506,813656000
2010-04-01,2777.704102,2972.916992,2777.704102,2971.251953,2971.163818,1055067900
2010-05-01,2971.747070,2996.418945,2502.053955,2796.957031,2796.874023,969715700
2010-06-01,2796.659912,2981.278076,2698.281006,2913.684082,2913.597656,912207900
2010-07-01,2912.881104,3104.079102,2860.912109,3069.280029,3069.188965,821131700
2010-08-01,3070.278076,3150.158936,2959.753906,3081.884033,3081.792480,817268400
2010-09-01,3081.487061,3524.315918,3081.487061,3501.295898,3501.192139,1050575300
2010-10-01,3501.198975,3667.013916,3501.198975,3635.323975,3635.216064,1245736000
2010-11-01,3635.516113,3777.917969,3529.854004,3531.210938,3531.106201,1364755800
2010-12-01,3530.926025,3788.564941,3530.926025,3703.511963,3703.402100,719963100
2011-01-01,3704.440918,3789.472900,3309.615967,3409.166992,3409.065918,687806300
2011-02-01,3411.075928,3521.633057,3336.829102,3470.347900,3470.244873,440027100
2011-03-01,3470.626953,3683.470947,3465.604980,3678.674072,3678.564941,637196600
2011-04-01,3679.045898,3824.068115,3671.180908,3819.617920,3819.504639,641475400
2011-05-01,3819.803955,3872.952881,3760.791992,3836.967041,3836.853271,1188366900
2011-06-01,3837.177002,3896.163086,3704.583984,3888.569092,3888.453613,744731300
2011-07-01,3888.201904,4177.738770,3888.201904,4130.799805,4130.677246,990805400
2011-08-01,4131.731934,4195.724121,3590.941895,3841.730957,3841.616943,1043226400
2011-09-01,3841.730957,4028.483887,3217.950928,3549.031982,3548.926514,706645600
2011-10-01,3548.115967,3875.112061,3256.441895,3790.846924,3790.734375,946848000
2011-11-01,3790.114990,3859.097900,3618.968994,3715.080078,3714.969727,604792900
2011-12-01,3715.443115,3825.962891,3666.249023,3821.991943,3821.878662,642088100
2012-01-01,3821.625977,4038.784912,3797.001953,3941.693115,3941.576172,56409038100
2012-02-01,3941.782959,4040.082031,3838.539063,3985.209961,3985.091797,694776900
2012-03-01,3985.030029,4129.333008,3929.194092,4121.550781,4121.428223,545808900
2012-04-01,4121.819824,4232.922852,4109.318848,4180.731934,4180.607910,815087200
2012-05-01,4181.090820,4234.733887,3810.391113,3832.823975,3832.710205,611510600
2012-06-01,3820.381104,3971.084961,3635.282959,3955.576904,3955.459473,580809300
2012-07-01,3976.711914,4149.708984,3963.468994,4142.336914,4142.213867,521170300
2012-08-01,4129.814941,4183.028809,3978.077881,4060.331055,4060.210449,482237200
2012-09-01,4052.885986,4272.829102,4047.280029,4262.561035,4262.434570,725779600
2012-10-01,4249.685059,4366.855957,4214.519043,4350.291016,4350.161621,828526500
2012-11-01,4331.749023,4381.746094,4255.267090,4276.141113,4276.014160,700773800
2012-12-01,4277.187012,4340.261230,4222.130859,4316.687012,4316.558594,658049900
2013-01-01,4322.582031,4472.107910,4298.611816,4453.703125,4453.570801,778747500
2013-02-01,4458.598145,4795.789063,4457.446777,4795.789063,4795.646484,1186292800
2013-03-01,4798.490234,4940.985840,4721.315918,4940.985840,4940.839355,1128371800
2013-04-01,4927.124023,5034.070801,4856.295898,5034.070801,5033.921387,1010530400
2013-05-01,5020.195801,5251.295898,4907.597168,5068.627930,5068.477539,1067240300
2013-06-01,5053.544922,5055.832031,4373.376953,4818.895020,4818.751953,834560100
2013-07-01,4757.182129,4815.725098,4403.799805,4610.376953,4610.239746,684278500
2013-08-01,4618.963867,4718.103027,3837.735107,4195.088867,4194.964355,669421900
2013-09-01,4196.721191,4791.765137,4012.680908,4316.175781,4316.047363,925230400
2013-10-01,4314.960938,4611.264160,4314.960938,4510.630859,4510.497070,730351500
2013-11-01,4473.729980,4518.653809,4202.918945,4256.436035,4256.310059,631131500
2013-12-01,4269.077148,4331.589844,4109.309082,4274.176758,4274.049805,557004700
2014-01-01,4294.495117,4510.215820,4161.192871,4418.756836,4418.625488,580729700
2014-02-01,4407.000000,4665.267090,4320.783203,4620.215820,4620.078613,699353100
2014-03-01,4589.624023,4903.497070,4567.759766,4768.276855,4768.135254,872846300
2014-04-01,4796.162109,4933.112793,4721.596191,4840.145996,4840.002441,766737100
2014-05-01,4845.340820,5091.316895,4828.216797,4893.908203,4893.763184,624263300
2014-06-01,4900.973145,4971.945801,4835.037109,4878.582031,4878.437012,593998300
2014-07-01,4877.649902,5165.416016,4862.419922,5088.801758,5088.650879,769928200
2014-08-01,5076.227051,5223.975098,5043.524902,5136.862793,5136.709961,716518500
2014-09-01,5159.942871,5262.567871,5082.727051,5137.579102,5137.426270,786332000
2014-10-01,5148.574219,5165.394043,4900.717773,5089.546875,5089.395996,759679100
2014-11-01,5102.537109,5157.083984,4965.387207,5149.888184,5149.735352,800435500
2014-12-01,5150.379883,5226.946777,5005.274902,5226.946777,5226.791504,1009883500
2015-01-01,5233.795898,5325.039063,5121.814941,5289.403809,5289.246582,7433927300
2015-02-01,5277.153809,5464.219238,5254.036133,5450.293945,5450.132324,813484700
2015-03-01,5452.831055,5518.674805,5350.470215,5518.674805,5518.510742,998152400
2015-04-01,5516.797852,5524.036133,5015.007813,5086.424805,5086.273926,902189400
2015-05-01,5093.333984,5347.132813,5089.417969,5216.378906,5216.224121,771565700
2015-06-01,5212.133789,5215.549805,4826.129883,4910.658203,4910.512207,4025555000
2015-07-01,4924.065918,4982.910156,4711.491211,4802.528809,4802.386230,3981998500
2015-08-01,4778.043945,4868.074219,4111.111816,4509.606934,4509.473145,3426642000
2015-09-01,4484.204102,4484.789063,4033.586914,4223.908203,4223.783203,708305400
2015-10-01,4231.410156,4696.157227,4207.798828,4455.180176,4455.047852,5446914600
2015-11-01,4442.418945,4621.255859,4395.965820,4446.458008,4446.326172,599405500
2015-12-01,4504.222168,4595.513184,4330.759766,4593.007813,4592.871582,2805804100
2016-01-01,4580.165039,4639.236816,4408.804199,4615.163086,4615.025879,2757380500
2016-02-01,4620.151855,4803.608887,4545.140137,4770.956055,4770.814453,636495100
2016-03-01,4760.235840,4908.259766,4757.799805,4845.371094,4845.227051,836282300
2016-04-01,4843.394043,4920.402832,4766.814941,4838.583008,4838.439453,3879495600
2016-05-01,4828.962891,4845.124023,4690.558105,4796.869141,4796.726563,7127888400
2016-06-01,4801.853027,5033.242188,4754.356934,5016.646973,5016.498535,3606220300
2016-07-01,5027.617188,5334.121094,4971.581055,5215.994141,5215.839355,820797400
2016-08-01,5280.209961,5476.220215,5279.585938,5386.082031,5385.922363,1302848100
2016-09-01,5368.516113,5474.307129,5128.167969,5364.804199,5364.645020,998311900
2016-10-01,5403.859863,5482.841797,5332.080078,5422.541992,5422.381348,2081029400
2016-11-01,5430.745117,5491.701172,5043.351074,5148.910156,5148.910156,21307462600
2016-12-01,5168.633789,5334.787109,5022.848145,5296.710938,5296.710938,1239015300
2017-01-01,5290.388184,5360.061035,5228.286133,5294.103027,5294.103027,2453053100
2017-02-01,5319.943848,5418.375977,5317.495117,5386.691895,5386.691895,3216845000
2017-03-01,5389.167969,5606.024902,5350.910156,5568.105957,5568.105957,1766313600
2017-04-01,5583.345215,5726.529785,5577.486816,5685.297852,5685.297852,1229812800
2017-05-01,5703.867188,5874.438965,5577.521973,5738.154785,5738.154785,1289370400
2017-06-01,5749.420898,5831.339844,5668.722168,5829.708008,5829.708008,723336100
2017-07-01,5846.603027,5910.236816,5756.513184,5840.938965,5840.938965,959742600
2017-08-01,5853.505859,5916.820801,5749.291992,5864.059082,5864.059082,1267802200
2017-09-01,5858.209961,5928.786133,5774.307129,5900.854004,5900.854004,1078401500
2017-10-01,5917.751953,6042.449219,5860.761230,6005.784180,6005.784180,1322968600
2017-11-01,6017.041992,6098.778809,5952.138184,5952.138184,5952.138184,1299946900
2017-12-01,6053.025879,6368.321777,5952.138184,6355.653809,6355.653809,982689900
2018-01-01,6366.083008,6686.347168,6220.694824,6605.630859,6605.630859,1894206300
2018-02-01,6625.354004,6693.465820,6426.764160,6597.217773,6597.217773,2055828000
2018-03-01,6605.313965,6630.128906,6085.205078,6188.986816,6188.986816,1669079000
2018-04-01,6194.513184,6380.354004,5885.341797,5994.595215,5994.595215,1362405900
2018-05-01,5999.361816,6095.828125,5716.645996,5983.586914,5983.586914,1288503300
2018-06-01,6004.119141,6116.433105,5661.007813,5799.236816,5799.236816,800124100
2018-07-01,5828.495117,6027.936035,5557.558105,5936.442871,5936.442871,1320595600
2018-08-01,5952.938965,6117.292969,5689.936035,6018.459961,6018.459961,1257577100
2018-09-01,6025.411133,6026.915039,5621.604004,5976.553223,5976.553223,1210011400
2018-10-01,5950.857910,5982.064941,5623.842773,5831.649902,5831.649902,1539594700
2018-11-01,5855.222168,6117.194824,5747.530762,6056.124023,6056.124023,1391867600
2018-12-01,6118.063965,6212.125000,6014.794922,6194.498047,6194.498047,1220062100
2019-01-01,6197.871094,6544.479004,6164.833984,6532.969238,6532.969238,2027244600
2019-02-01,6552.057129,6581.731934,6374.898926,6443.348145,6443.348145,1955163100
2019-03-01,6468.620117,6537.230957,6337.874023,6468.754883,6468.754883,1987558400
2019-04-01,6485.721191,6636.332031,6321.660156,6455.352051,6455.352051,1894855300
2019-05-01,6458.121094,6465.772949,5767.400879,6209.117188,6209.117188,1874205900
2019-06-01,6277.292969,6377.350098,6190.524902,6358.628906,6358.628906,1493251700
2019-07-01,6381.181152,6468.247070,6283.602051,6390.504883,6390.504883,2944633300
2019-08-01,6385.264160,6404.581055,6022.599121,6328.470215,6328.470215,2443573100
2019-09-01,6331.147949,6414.483887,6086.001953,6169.102051,6169.102051,2340055700
2019-10-01,6163.979004,6348.314941,5988.872070,6228.316895,6228.316895,2878992300
2019-11-01,6225.814941,6274.291992,5939.403809,6011.830078,6011.830078,1357642000
2019-12-01,6023.611816,6337.335938,6023.009766,6299.539063,6299.539063,884041200
2020-01-01,6313.127930,6348.525879,5937.021973,5940.047852,5940.047852,848261000
2020-02-01,5920.967773,6004.812012,5288.370117,5452.704102,5452.704102,652609600
2020-03-01,5455.045898,5715.940918,3911.716064,4538.930176,4538.930176,916101900
2020-04-01,4538.930176,4975.536133,4393.668945,4716.402832,4716.402832,1043026100
2020-05-01,4716.402832,4755.957031,4460.272949,4753.611816,4753.611816,838222500
2020-06-01,4753.611816,5139.405762,4712.073242,4905.392090,4905.392090,1555086200
2020-07-01,4905.392090,5162.979980,4885.602051,5149.626953,5149.626953,1646290300
2020-08-01,5149.626953,5381.948242,4928.467773,5238.486816,5238.486816,1741697200
2020-09-01,5238.486816,5337.099121,4754.798828,4870.039063,4870.039063,2102320200
2020-10-01,4899.644043,5182.530762,4881.913086,5128.225098,5128.225098,1865262000
2020-11-01,5108.028809,5795.835938,5073.500000,5783.334961,5783.334961,3231591700
2020-12-01,null,null,null,null,null,null
